"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"16666","Islington","E09000019","Sexual Offences",2015-12-01,32
"16667","Islington","E09000019","Theft and Handling",2015-12-01,1088
"16668","Islington","E09000019","Violence Against the Person",2015-12-01,639
"16669","Islington","E09000019","Arson and Criminal Damage",2016-01-01,160
"16670","Islington","E09000019","Burglary",2016-01-01,254
"16671","Islington","E09000019","Drug Offences",2016-01-01,147
"16672","Islington","E09000019","Miscellaneous Crimes Against Society",2016-01-01,38
"16673","Islington","E09000019","Robbery",2016-01-01,96
"16674","Islington","E09000019","Sexual Offences",2016-01-01,32
"16675","Islington","E09000019","Theft and Handling",2016-01-01,1015
"16676","Islington","E09000019","Violence Against the Person",2016-01-01,626
"16677","Islington","E09000019","Arson and Criminal Damage",2016-02-01,138
"16678","Islington","E09000019","Burglary",2016-02-01,181
"16679","Islington","E09000019","Drug Offences",2016-02-01,187
"16680","Islington","E09000019","Miscellaneous Crimes Against Society",2016-02-01,36
"16681","Islington","E09000019","Robbery",2016-02-01,69
"16682","Islington","E09000019","Sexual Offences",2016-02-01,23
"16683","Islington","E09000019","Theft and Handling",2016-02-01,932
"16684","Islington","E09000019","Violence Against the Person",2016-02-01,618
"16685","Islington","E09000019","Arson and Criminal Damage",2016-03-01,176
"16686","Islington","E09000019","Burglary",2016-03-01,179
"16687","Islington","E09000019","Drug Offences",2016-03-01,132
"16688","Islington","E09000019","Miscellaneous Crimes Against Society",2016-03-01,50
"16689","Islington","E09000019","Robbery",2016-03-01,56
"16690","Islington","E09000019","Sexual Offences",2016-03-01,44
"16691","Islington","E09000019","Theft and Handling",2016-03-01,847
"16692","Islington","E09000019","Violence Against the Person",2016-03-01,653
"16693","Islington","E09000019","Arson and Criminal Damage",2016-04-01,155
"16694","Islington","E09000019","Burglary",2016-04-01,183
"16695","Islington","E09000019","Drug Offences",2016-04-01,207
"16696","Islington","E09000019","Miscellaneous Crimes Against Society",2016-04-01,38
"16697","Islington","E09000019","Robbery",2016-04-01,59
"16698","Islington","E09000019","Sexual Offences",2016-04-01,24
"16699","Islington","E09000019","Theft and Handling",2016-04-01,811
"16700","Islington","E09000019","Violence Against the Person",2016-04-01,665
"16701","Islington","E09000019","Arson and Criminal Damage",2016-05-01,197
"16702","Islington","E09000019","Burglary",2016-05-01,132
"16703","Islington","E09000019","Drug Offences",2016-05-01,158
"16704","Islington","E09000019","Miscellaneous Crimes Against Society",2016-05-01,43
"16705","Islington","E09000019","Robbery",2016-05-01,75
"16706","Islington","E09000019","Sexual Offences",2016-05-01,42
"16707","Islington","E09000019","Theft and Handling",2016-05-01,906
"16708","Islington","E09000019","Violence Against the Person",2016-05-01,658
"16709","Islington","E09000019","Arson and Criminal Damage",2016-06-01,139
"16710","Islington","E09000019","Burglary",2016-06-01,140
"16711","Islington","E09000019","Drug Offences",2016-06-01,111
"16712","Islington","E09000019","Miscellaneous Crimes Against Society",2016-06-01,60
"16713","Islington","E09000019","Robbery",2016-06-01,104
"16714","Islington","E09000019","Sexual Offences",2016-06-01,44
"16715","Islington","E09000019","Theft and Handling",2016-06-01,1182
"16716","Islington","E09000019","Violence Against the Person",2016-06-01,752
"16717","Islington","E09000019","Arson and Criminal Damage",2016-07-01,191
"16718","Islington","E09000019","Burglary",2016-07-01,169
"16719","Islington","E09000019","Drug Offences",2016-07-01,146
"16720","Islington","E09000019","Miscellaneous Crimes Against Society",2016-07-01,53
"16721","Islington","E09000019","Robbery",2016-07-01,92
"16722","Islington","E09000019","Sexual Offences",2016-07-01,52
"16723","Islington","E09000019","Theft and Handling",2016-07-01,1157
"16724","Islington","E09000019","Violence Against the Person",2016-07-01,761
"16725","Islington","E09000019","Arson and Criminal Damage",2016-08-01,172
"16726","Islington","E09000019","Burglary",2016-08-01,164
"16727","Islington","E09000019","Drug Offences",2016-08-01,165
"16728","Islington","E09000019","Miscellaneous Crimes Against Society",2016-08-01,53
"16729","Islington","E09000019","Robbery",2016-08-01,72
"16730","Islington","E09000019","Sexual Offences",2016-08-01,41
"16731","Islington","E09000019","Theft and Handling",2016-08-01,949
"16732","Islington","E09000019","Violence Against the Person",2016-08-01,651
"16733","Islington","E09000019","Arson and Criminal Damage",2016-09-01,149
"16734","Islington","E09000019","Burglary",2016-09-01,148
"16735","Islington","E09000019","Drug Offences",2016-09-01,148
"16736","Islington","E09000019","Miscellaneous Crimes Against Society",2016-09-01,29
"16737","Islington","E09000019","Robbery",2016-09-01,73
"16738","Islington","E09000019","Sexual Offences",2016-09-01,55
"16739","Islington","E09000019","Theft and Handling",2016-09-01,958
"16740","Islington","E09000019","Violence Against the Person",2016-09-01,590
"16741","Islington","E09000019","Arson and Criminal Damage",2016-10-01,142
"16742","Islington","E09000019","Burglary",2016-10-01,173
"16743","Islington","E09000019","Drug Offences",2016-10-01,154
"16744","Islington","E09000019","Miscellaneous Crimes Against Society",2016-10-01,52
"16745","Islington","E09000019","Robbery",2016-10-01,72
"16746","Islington","E09000019","Sexual Offences",2016-10-01,45
"16747","Islington","E09000019","Theft and Handling",2016-10-01,1032
"16748","Islington","E09000019","Violence Against the Person",2016-10-01,650
"16749","Islington","E09000019","Arson and Criminal Damage",2016-11-01,159
"16750","Islington","E09000019","Burglary",2016-11-01,152
"16751","Islington","E09000019","Drug Offences",2016-11-01,112
"16752","Islington","E09000019","Miscellaneous Crimes Against Society",2016-11-01,41
"16753","Islington","E09000019","Robbery",2016-11-01,87
"16754","Islington","E09000019","Sexual Offences",2016-11-01,44
"16755","Islington","E09000019","Theft and Handling",2016-11-01,1103
"16756","Islington","E09000019","Violence Against the Person",2016-11-01,583
"16757","Islington","E09000019","Arson and Criminal Damage",2016-12-01,124
"16758","Islington","E09000019","Burglary",2016-12-01,175
"16759","Islington","E09000019","Drug Offences",2016-12-01,106
"16760","Islington","E09000019","Miscellaneous Crimes Against Society",2016-12-01,47
"16761","Islington","E09000019","Robbery",2016-12-01,83
"16762","Islington","E09000019","Sexual Offences",2016-12-01,32
"16763","Islington","E09000019","Theft and Handling",2016-12-01,1167
"16764","Islington","E09000019","Violence Against the Person",2016-12-01,624
"16765","Islington","E09000019","Arson and Criminal Damage",2017-01-01,142
"16766","Islington","E09000019","Burglary",2017-01-01,197
"16767","Islington","E09000019","Drug Offences",2017-01-01,101
"16768","Islington","E09000019","Miscellaneous Crimes Against Society",2017-01-01,52
"16769","Islington","E09000019","Robbery",2017-01-01,78
"16770","Islington","E09000019","Sexual Offences",2017-01-01,42
"16771","Islington","E09000019","Theft and Handling",2017-01-01,1107
"16772","Islington","E09000019","Violence Against the Person",2017-01-01,589
"16773","Islington","E09000019","Arson and Criminal Damage",2017-02-01,133
"16774","Islington","E09000019","Burglary",2017-02-01,173
"16775","Islington","E09000019","Drug Offences",2017-02-01,93
"16776","Islington","E09000019","Miscellaneous Crimes Against Society",2017-02-01,46
"16777","Islington","E09000019","Robbery",2017-02-01,96
"16778","Islington","E09000019","Sexual Offences",2017-02-01,35
"16779","Islington","E09000019","Theft and Handling",2017-02-01,1133
"16780","Islington","E09000019","Violence Against the Person",2017-02-01,543
"16781","Islington","E09000019","Arson and Criminal Damage",2017-03-01,176
"16782","Islington","E09000019","Burglary",2017-03-01,217
"16783","Islington","E09000019","Drug Offences",2017-03-01,152
"16784","Islington","E09000019","Miscellaneous Crimes Against Society",2017-03-01,52
"16785","Islington","E09000019","Robbery",2017-03-01,127
"16786","Islington","E09000019","Sexual Offences",2017-03-01,46
"16787","Islington","E09000019","Theft and Handling",2017-03-01,1429
"16788","Islington","E09000019","Violence Against the Person",2017-03-01,680
"16789","Islington","E09000019","Arson and Criminal Damage",2017-04-01,128
"16790","Islington","E09000019","Burglary",2017-04-01,225
"16791","Islington","E09000019","Drug Offences",2017-04-01,98
"16792","Islington","E09000019","Miscellaneous Crimes Against Society",2017-04-01,41
"16793","Islington","E09000019","Robbery",2017-04-01,91
"16794","Islington","E09000019","Sexual Offences",2017-04-01,50
"16795","Islington","E09000019","Theft and Handling",2017-04-01,1148
"16796","Islington","E09000019","Violence Against the Person",2017-04-01,600
"16797","Islington","E09000019","Arson and Criminal Damage",2017-05-01,157
"16798","Islington","E09000019","Burglary",2017-05-01,208
"16799","Islington","E09000019","Drug Offences",2017-05-01,133
"16800","Islington","E09000019","Miscellaneous Crimes Against Society",2017-05-01,37
"16801","Islington","E09000019","Robbery",2017-05-01,143
"16802","Islington","E09000019","Sexual Offences",2017-05-01,53
"16803","Islington","E09000019","Theft and Handling",2017-05-01,1437
"16804","Islington","E09000019","Violence Against the Person",2017-05-01,706
"16805","Islington","E09000019","Arson and Criminal Damage",2017-06-01,181
"16806","Islington","E09000019","Burglary",2017-06-01,245
"16807","Islington","E09000019","Drug Offences",2017-06-01,121
"16808","Islington","E09000019","Miscellaneous Crimes Against Society",2017-06-01,43
"16809","Islington","E09000019","Robbery",2017-06-01,161
"16810","Islington","E09000019","Sexual Offences",2017-06-01,50
"16811","Islington","E09000019","Theft and Handling",2017-06-01,1502
"16812","Islington","E09000019","Violence Against the Person",2017-06-01,733
"16813","Islington","E09000019","Arson and Criminal Damage",2017-07-01,156
"16814","Islington","E09000019","Burglary",2017-07-01,285
"16815","Islington","E09000019","Drug Offences",2017-07-01,133
"16816","Islington","E09000019","Miscellaneous Crimes Against Society",2017-07-01,51
"16817","Islington","E09000019","Robbery",2017-07-01,172
"16818","Islington","E09000019","Sexual Offences",2017-07-01,48
"16819","Islington","E09000019","Theft and Handling",2017-07-01,1435
"16820","Islington","E09000019","Violence Against the Person",2017-07-01,756
"16821","Islington","E09000019","Arson and Criminal Damage",2017-08-01,155
"16822","Islington","E09000019","Burglary",2017-08-01,258
"16823","Islington","E09000019","Drug Offences",2017-08-01,95
"16824","Islington","E09000019","Miscellaneous Crimes Against Society",2017-08-01,42
"16825","Islington","E09000019","Robbery",2017-08-01,199
"16826","Islington","E09000019","Sexual Offences",2017-08-01,64
"16827","Islington","E09000019","Theft and Handling",2017-08-01,1396
"16828","Islington","E09000019","Violence Against the Person",2017-08-01,617
"16829","Islington","E09000019","Arson and Criminal Damage",2017-09-01,175
"16830","Islington","E09000019","Burglary",2017-09-01,231
"16831","Islington","E09000019","Drug Offences",2017-09-01,103
"16832","Islington","E09000019","Miscellaneous Crimes Against Society",2017-09-01,39
"16833","Islington","E09000019","Robbery",2017-09-01,195
"16834","Islington","E09000019","Sexual Offences",2017-09-01,69
"16835","Islington","E09000019","Theft and Handling",2017-09-01,1177
"16836","Islington","E09000019","Violence Against the Person",2017-09-01,631
"16837","Islington","E09000019","Arson and Criminal Damage",2017-10-01,125
"16838","Islington","E09000019","Burglary",2017-10-01,236
"16839","Islington","E09000019","Drug Offences",2017-10-01,151
"16840","Islington","E09000019","Miscellaneous Crimes Against Society",2017-10-01,40
"16841","Islington","E09000019","Robbery",2017-10-01,214
"16842","Islington","E09000019","Sexual Offences",2017-10-01,55
"16843","Islington","E09000019","Theft and Handling",2017-10-01,1218
"16844","Islington","E09000019","Violence Against the Person",2017-10-01,739
"16845","Islington","E09000019","Arson and Criminal Damage",2017-11-01,139
"16846","Islington","E09000019","Burglary",2017-11-01,248
"16847","Islington","E09000019","Drug Offences",2017-11-01,126
"16848","Islington","E09000019","Miscellaneous Crimes Against Society",2017-11-01,44
"16849","Islington","E09000019","Robbery",2017-11-01,159
"16850","Islington","E09000019","Sexual Offences",2017-11-01,52
"16851","Islington","E09000019","Theft and Handling",2017-11-01,1142
"16852","Islington","E09000019","Violence Against the Person",2017-11-01,656
"16853","Islington","E09000019","Arson and Criminal Damage",2017-12-01,146
"16854","Islington","E09000019","Burglary",2017-12-01,227
"16855","Islington","E09000019","Drug Offences",2017-12-01,107
"16856","Islington","E09000019","Miscellaneous Crimes Against Society",2017-12-01,41
"16857","Islington","E09000019","Robbery",2017-12-01,157
"16858","Islington","E09000019","Sexual Offences",2017-12-01,53
"16859","Islington","E09000019","Theft and Handling",2017-12-01,1113
"16860","Islington","E09000019","Violence Against the Person",2017-12-01,602
"16861","Islington","E09000019","Arson and Criminal Damage",2018-01-01,122
"16862","Islington","E09000019","Burglary",2018-01-01,289
"16863","Islington","E09000019","Drug Offences",2018-01-01,110
"16864","Islington","E09000019","Miscellaneous Crimes Against Society",2018-01-01,45
"16865","Islington","E09000019","Robbery",2018-01-01,180
"16866","Islington","E09000019","Sexual Offences",2018-01-01,47
"16867","Islington","E09000019","Theft and Handling",2018-01-01,1122
"16868","Islington","E09000019","Violence Against the Person",2018-01-01,630
"16869","Islington","E09000019","Arson and Criminal Damage",2018-02-01,126
"16870","Islington","E09000019","Burglary",2018-02-01,220
"16871","Islington","E09000019","Drug Offences",2018-02-01,104
"16872","Islington","E09000019","Miscellaneous Crimes Against Society",2018-02-01,30
"16873","Islington","E09000019","Robbery",2018-02-01,119
"16874","Islington","E09000019","Sexual Offences",2018-02-01,36
"16875","Islington","E09000019","Theft and Handling",2018-02-01,816
"16876","Islington","E09000019","Violence Against the Person",2018-02-01,549
"16877","Islington","E09000019","Arson and Criminal Damage",2018-03-01,122
"16878","Islington","E09000019","Burglary",2018-03-01,187
"16879","Islington","E09000019","Drug Offences",2018-03-01,83
"16880","Islington","E09000019","Miscellaneous Crimes Against Society",2018-03-01,44
"16881","Islington","E09000019","Robbery",2018-03-01,126
"16882","Islington","E09000019","Sexual Offences",2018-03-01,45
"16883","Islington","E09000019","Theft and Handling",2018-03-01,866
"16884","Islington","E09000019","Violence Against the Person",2018-03-01,616
"16885","Islington","E09000019","Arson and Criminal Damage",2018-04-01,131
"16886","Islington","E09000019","Burglary",2018-04-01,264
"16887","Islington","E09000019","Drug Offences",2018-04-01,111
"16888","Islington","E09000019","Miscellaneous Crimes Against Society",2018-04-01,46
"16889","Islington","E09000019","Robbery",2018-04-01,130
"16890","Islington","E09000019","Sexual Offences",2018-04-01,44
"16891","Islington","E09000019","Theft and Handling",2018-04-01,925
"16892","Islington","E09000019","Violence Against the Person",2018-04-01,674
"16893","Islington","E09000019","Arson and Criminal Damage",2018-05-01,150
"16894","Islington","E09000019","Burglary",2018-05-01,225
"16895","Islington","E09000019","Drug Offences",2018-05-01,116
"16896","Islington","E09000019","Miscellaneous Crimes Against Society",2018-05-01,40
"16897","Islington","E09000019","Robbery",2018-05-01,106
"16898","Islington","E09000019","Sexual Offences",2018-05-01,41
"16899","Islington","E09000019","Theft and Handling",2018-05-01,961
"16900","Islington","E09000019","Violence Against the Person",2018-05-01,697
"16901","Islington","E09000019","Arson and Criminal Damage",2018-06-01,147
"16902","Islington","E09000019","Burglary",2018-06-01,286
"16903","Islington","E09000019","Drug Offences",2018-06-01,103
"16904","Islington","E09000019","Miscellaneous Crimes Against Society",2018-06-01,41
"16905","Islington","E09000019","Robbery",2018-06-01,141
"16906","Islington","E09000019","Sexual Offences",2018-06-01,43
"16907","Islington","E09000019","Theft and Handling",2018-06-01,975
"16908","Islington","E09000019","Violence Against the Person",2018-06-01,753
"16909","Islington","E09000019","Arson and Criminal Damage",2018-07-01,129
"16910","Islington","E09000019","Burglary",2018-07-01,298
"16911","Islington","E09000019","Drug Offences",2018-07-01,95
"16912","Islington","E09000019","Miscellaneous Crimes Against Society",2018-07-01,52
"16913","Islington","E09000019","Robbery",2018-07-01,134
"16914","Islington","E09000019","Sexual Offences",2018-07-01,45
"16915","Islington","E09000019","Theft and Handling",2018-07-01,1092
"16916","Islington","E09000019","Violence Against the Person",2018-07-01,807
"16917","Islington","E09000019","Arson and Criminal Damage",2018-08-01,136
"16918","Islington","E09000019","Burglary",2018-08-01,266
"16919","Islington","E09000019","Drug Offences",2018-08-01,92
"16920","Islington","E09000019","Miscellaneous Crimes Against Society",2018-08-01,44
"16921","Islington","E09000019","Robbery",2018-08-01,99
"16922","Islington","E09000019","Sexual Offences",2018-08-01,51
"16923","Islington","E09000019","Theft and Handling",2018-08-01,912
"16924","Islington","E09000019","Violence Against the Person",2018-08-01,639
"16925","Islington","E09000019","Arson and Criminal Damage",2018-09-01,159
"16926","Islington","E09000019","Burglary",2018-09-01,210
"16927","Islington","E09000019","Drug Offences",2018-09-01,124
"16928","Islington","E09000019","Miscellaneous Crimes Against Society",2018-09-01,39
"16929","Islington","E09000019","Robbery",2018-09-01,124
"16930","Islington","E09000019","Sexual Offences",2018-09-01,36
"16931","Islington","E09000019","Theft and Handling",2018-09-01,956
"16932","Islington","E09000019","Violence Against the Person",2018-09-01,679
"16933","Islington","E09000019","Arson and Criminal Damage",2018-10-01,156
"16934","Islington","E09000019","Burglary",2018-10-01,281
"16935","Islington","E09000019","Drug Offences",2018-10-01,83
"16936","Islington","E09000019","Miscellaneous Crimes Against Society",2018-10-01,49
"16937","Islington","E09000019","Robbery",2018-10-01,113
"16938","Islington","E09000019","Sexual Offences",2018-10-01,74
"16939","Islington","E09000019","Theft and Handling",2018-10-01,1071
"16940","Islington","E09000019","Violence Against the Person",2018-10-01,734
"16941","Islington","E09000019","Arson and Criminal Damage",2018-11-01,149
"16942","Islington","E09000019","Burglary",2018-11-01,255
"16943","Islington","E09000019","Drug Offences",2018-11-01,104
"16944","Islington","E09000019","Miscellaneous Crimes Against Society",2018-11-01,44
"16945","Islington","E09000019","Robbery",2018-11-01,116
"16946","Islington","E09000019","Sexual Offences",2018-11-01,40
"16947","Islington","E09000019","Theft and Handling",2018-11-01,987
"16948","Islington","E09000019","Violence Against the Person",2018-11-01,628
"16949","Islington","E09000019","Arson and Criminal Damage",2018-12-01,140
"16950","Islington","E09000019","Burglary",2018-12-01,271
"16951","Islington","E09000019","Drug Offences",2018-12-01,94
"16952","Islington","E09000019","Miscellaneous Crimes Against Society",2018-12-01,38
"16953","Islington","E09000019","Robbery",2018-12-01,105
"16954","Islington","E09000019","Sexual Offences",2018-12-01,49
"16955","Islington","E09000019","Theft and Handling",2018-12-01,981
"16956","Islington","E09000019","Violence Against the Person",2018-12-01,662
"16957","Islington","E09000019","Arson and Criminal Damage",2019-01-01,141
"16958","Islington","E09000019","Burglary",2019-01-01,299
"16959","Islington","E09000019","Drug Offences",2019-01-01,101
"16960","Islington","E09000019","Miscellaneous Crimes Against Society",2019-01-01,26
"16961","Islington","E09000019","Public Order Offences",2019-01-01,114
"16962","Islington","E09000019","Robbery",2019-01-01,118
"16963","Islington","E09000019","Sexual Offences",2019-01-01,54
"16964","Islington","E09000019","Theft and Handling",2019-01-01,1066
"16965","Islington","E09000019","Violence Against the Person",2019-01-01,556
"16966","Islington","E09000019","Arson and Criminal Damage",2019-02-01,136
"16967","Islington","E09000019","Burglary",2019-02-01,208
"16968","Islington","E09000019","Drug Offences",2019-02-01,103
"16969","Islington","E09000019","Miscellaneous Crimes Against Society",2019-02-01,19
"16970","Islington","E09000019","Public Order Offences",2019-02-01,139
"16971","Islington","E09000019","Robbery",2019-02-01,99
"16972","Islington","E09000019","Sexual Offences",2019-02-01,33
"16973","Islington","E09000019","Theft and Handling",2019-02-01,953
"16974","Islington","E09000019","Violence Against the Person",2019-02-01,523
"16975","Islington","E09000019","Arson and Criminal Damage",2019-03-01,127
"16976","Islington","E09000019","Burglary",2019-03-01,215
"16977","Islington","E09000019","Drug Offences",2019-03-01,106
"16978","Islington","E09000019","Miscellaneous Crimes Against Society",2019-03-01,23
"16979","Islington","E09000019","Public Order Offences",2019-03-01,147
"16980","Islington","E09000019","Robbery",2019-03-01,124
"16981","Islington","E09000019","Sexual Offences",2019-03-01,50
"16982","Islington","E09000019","Theft and Handling",2019-03-01,1047
"16983","Islington","E09000019","Violence Against the Person",2019-03-01,618
"16984","Islington","E09000019","Arson and Criminal Damage",2019-04-01,127
"16985","Islington","E09000019","Burglary",2019-04-01,197
"16986","Islington","E09000019","Drug Offences",2019-04-01,100
"16987","Islington","E09000019","Miscellaneous Crimes Against Society",2019-04-01,26
"16988","Islington","E09000019","Public Order Offences",2019-04-01,149
"16989","Islington","E09000019","Robbery",2019-04-01,127
"16990","Islington","E09000019","Sexual Offences",2019-04-01,70
"16991","Islington","E09000019","Theft and Handling",2019-04-01,1164
"16992","Islington","E09000019","Violence Against the Person",2019-04-01,538
"16993","Islington","E09000019","Arson and Criminal Damage",2019-05-01,115
"16994","Islington","E09000019","Burglary",2019-05-01,197
"16995","Islington","E09000019","Drug Offences",2019-05-01,102
"16996","Islington","E09000019","Miscellaneous Crimes Against Society",2019-05-01,39
"16997","Islington","E09000019","Public Order Offences",2019-05-01,150
"16998","Islington","E09000019","Robbery",2019-05-01,134
"16999","Islington","E09000019","Sexual Offences",2019-05-01,57
"17000","Islington","E09000019","Theft and Handling",2019-05-01,1141
"17001","Islington","E09000019","Violence Against the Person",2019-05-01,536
"17002","Islington","E09000019","Arson and Criminal Damage",2019-06-01,121
"17003","Islington","E09000019","Burglary",2019-06-01,192
"17004","Islington","E09000019","Drug Offences",2019-06-01,94
"17005","Islington","E09000019","Miscellaneous Crimes Against Society",2019-06-01,26
"17006","Islington","E09000019","Public Order Offences",2019-06-01,140
"17007","Islington","E09000019","Robbery",2019-06-01,114
"17008","Islington","E09000019","Sexual Offences",2019-06-01,38
"17009","Islington","E09000019","Theft and Handling",2019-06-01,1026
"17010","Islington","E09000019","Violence Against the Person",2019-06-01,538
"17011","Islington","E09000019","Arson and Criminal Damage",2019-07-01,125
"17012","Islington","E09000019","Burglary",2019-07-01,259
"17013","Islington","E09000019","Drug Offences",2019-07-01,130
"17014","Islington","E09000019","Miscellaneous Crimes Against Society",2019-07-01,32
"17015","Islington","E09000019","Public Order Offences",2019-07-01,172
"17016","Islington","E09000019","Robbery",2019-07-01,154
"17017","Islington","E09000019","Sexual Offences",2019-07-01,55
"17018","Islington","E09000019","Theft and Handling",2019-07-01,1267
"17019","Islington","E09000019","Violence Against the Person",2019-07-01,598
"17020","Islington","E09000019","Arson and Criminal Damage",2019-08-01,115
"17021","Islington","E09000019","Burglary",2019-08-01,194
"17022","Islington","E09000019","Drug Offences",2019-08-01,110
"17023","Islington","E09000019","Miscellaneous Crimes Against Society",2019-08-01,28
"17024","Islington","E09000019","Public Order Offences",2019-08-01,143
"17025","Islington","E09000019","Robbery",2019-08-01,153
"17026","Islington","E09000019","Sexual Offences",2019-08-01,47
"17027","Islington","E09000019","Theft and Handling",2019-08-01,1103
"17028","Islington","E09000019","Violence Against the Person",2019-08-01,500
"17029","Islington","E09000019","Arson and Criminal Damage",2019-09-01,120
"17030","Islington","E09000019","Burglary",2019-09-01,219
"17031","Islington","E09000019","Drug Offences",2019-09-01,87
"17032","Islington","E09000019","Miscellaneous Crimes Against Society",2019-09-01,13
"17033","Islington","E09000019","Public Order Offences",2019-09-01,143
"17034","Islington","E09000019","Robbery",2019-09-01,101
"17035","Islington","E09000019","Sexual Offences",2019-09-01,41
"17036","Islington","E09000019","Theft and Handling",2019-09-01,1209
"17037","Islington","E09000019","Violence Against the Person",2019-09-01,524
"17038","Islington","E09000019","Arson and Criminal Damage",2019-10-01,145
"17039","Islington","E09000019","Burglary",2019-10-01,243
"17040","Islington","E09000019","Drug Offences",2019-10-01,121
"17041","Islington","E09000019","Miscellaneous Crimes Against Society",2019-10-01,31
"17042","Islington","E09000019","Public Order Offences",2019-10-01,129
"17043","Islington","E09000019","Robbery",2019-10-01,126
"17044","Islington","E09000019","Sexual Offences",2019-10-01,49
"17045","Islington","E09000019","Theft and Handling",2019-10-01,1359
"17046","Islington","E09000019","Violence Against the Person",2019-10-01,567
"17047","Islington","E09000019","Arson and Criminal Damage",2019-11-01,123
"17048","Islington","E09000019","Burglary",2019-11-01,202
"17049","Islington","E09000019","Drug Offences",2019-11-01,133
"17050","Islington","E09000019","Miscellaneous Crimes Against Society",2019-11-01,16
"17051","Islington","E09000019","Public Order Offences",2019-11-01,138
"17052","Islington","E09000019","Robbery",2019-11-01,174
"17053","Islington","E09000019","Sexual Offences",2019-11-01,58
"17054","Islington","E09000019","Theft and Handling",2019-11-01,1208
"17055","Islington","E09000019","Violence Against the Person",2019-11-01,567
"17056","Islington","E09000019","Arson and Criminal Damage",2019-12-01,112
"17057","Islington","E09000019","Burglary",2019-12-01,228
"17058","Islington","E09000019","Drug Offences",2019-12-01,124
"17059","Islington","E09000019","Miscellaneous Crimes Against Society",2019-12-01,23
"17060","Islington","E09000019","Public Order Offences",2019-12-01,163
"17061","Islington","E09000019","Robbery",2019-12-01,142
"17062","Islington","E09000019","Sexual Offences",2019-12-01,51
"17063","Islington","E09000019","Theft and Handling",2019-12-01,1085
"17064","Islington","E09000019","Violence Against the Person",2019-12-01,491
"17065","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-04-01,93
"17066","Kensington and Chelsea","E09000020","Burglary",2010-04-01,107
"17067","Kensington and Chelsea","E09000020","Drug Offences",2010-04-01,159
"17068","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-04-01,56
"17069","Kensington and Chelsea","E09000020","Robbery",2010-04-01,29
"17070","Kensington and Chelsea","E09000020","Sexual Offences",2010-04-01,11
"17071","Kensington and Chelsea","E09000020","Theft and Handling",2010-04-01,826
"17072","Kensington and Chelsea","E09000020","Violence Against the Person",2010-04-01,229
"17073","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-05-01,122
"17074","Kensington and Chelsea","E09000020","Burglary",2010-05-01,149
"17075","Kensington and Chelsea","E09000020","Drug Offences",2010-05-01,159
"17076","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-05-01,60
"17077","Kensington and Chelsea","E09000020","Robbery",2010-05-01,36
"17078","Kensington and Chelsea","E09000020","Sexual Offences",2010-05-01,9
"17079","Kensington and Chelsea","E09000020","Theft and Handling",2010-05-01,803
"17080","Kensington and Chelsea","E09000020","Violence Against the Person",2010-05-01,249
"17081","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-06-01,97
"17082","Kensington and Chelsea","E09000020","Burglary",2010-06-01,154
"17083","Kensington and Chelsea","E09000020","Drug Offences",2010-06-01,168
"17084","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-06-01,49
"17085","Kensington and Chelsea","E09000020","Robbery",2010-06-01,43
"17086","Kensington and Chelsea","E09000020","Sexual Offences",2010-06-01,10
"17087","Kensington and Chelsea","E09000020","Theft and Handling",2010-06-01,795
"17088","Kensington and Chelsea","E09000020","Violence Against the Person",2010-06-01,266
"17089","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-07-01,119
"17090","Kensington and Chelsea","E09000020","Burglary",2010-07-01,129
"17091","Kensington and Chelsea","E09000020","Drug Offences",2010-07-01,181
"17092","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-07-01,113
"17093","Kensington and Chelsea","E09000020","Robbery",2010-07-01,30
"17094","Kensington and Chelsea","E09000020","Sexual Offences",2010-07-01,12
"17095","Kensington and Chelsea","E09000020","Theft and Handling",2010-07-01,877
"17096","Kensington and Chelsea","E09000020","Violence Against the Person",2010-07-01,275
"17097","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-08-01,92
"17098","Kensington and Chelsea","E09000020","Burglary",2010-08-01,125
"17099","Kensington and Chelsea","E09000020","Drug Offences",2010-08-01,389
"17100","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-08-01,86
"17101","Kensington and Chelsea","E09000020","Robbery",2010-08-01,69
"17102","Kensington and Chelsea","E09000020","Sexual Offences",2010-08-01,12
"17103","Kensington and Chelsea","E09000020","Theft and Handling",2010-08-01,874
"17104","Kensington and Chelsea","E09000020","Violence Against the Person",2010-08-01,302
"17105","Kensington and Chelsea","E09000020","Arson and Criminal Damage",2010-09-01,109
"17106","Kensington and Chelsea","E09000020","Burglary",2010-09-01,149
"17107","Kensington and Chelsea","E09000020","Drug Offences",2010-09-01,232
"17108","Kensington and Chelsea","E09000020","Miscellaneous Crimes Against Society",2010-09-01,114
