"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"9519","Hounslow","E09000018","Sexual Offences",2019-06-01,35
"9520","Hounslow","E09000018","Theft",2019-06-01,473
"9521","Hounslow","E09000018","Vehicle Offences",2019-06-01,309
"9522","Hounslow","E09000018","Violence Against the Person",2019-06-01,672
"9523","Hounslow","E09000018","Arson and Criminal Damage",2019-07-01,168
"9524","Hounslow","E09000018","Burglary",2019-07-01,135
"9525","Hounslow","E09000018","Drug Offences",2019-07-01,145
"9526","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-07-01,30
"9527","Hounslow","E09000018","Possession of Weapons",2019-07-01,8
"9528","Hounslow","E09000018","Public Order Offences",2019-07-01,186
"9529","Hounslow","E09000018","Robbery",2019-07-01,60
"9530","Hounslow","E09000018","Sexual Offences",2019-07-01,55
"9531","Hounslow","E09000018","Theft",2019-07-01,533
"9532","Hounslow","E09000018","Vehicle Offences",2019-07-01,325
"9533","Hounslow","E09000018","Violence Against the Person",2019-07-01,722
"9534","Hounslow","E09000018","Arson and Criminal Damage",2019-08-01,121
"9535","Hounslow","E09000018","Burglary",2019-08-01,166
"9536","Hounslow","E09000018","Drug Offences",2019-08-01,143
"9537","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-08-01,25
"9538","Hounslow","E09000018","Possession of Weapons",2019-08-01,12
"9539","Hounslow","E09000018","Public Order Offences",2019-08-01,132
"9540","Hounslow","E09000018","Robbery",2019-08-01,49
"9541","Hounslow","E09000018","Sexual Offences",2019-08-01,33
"9542","Hounslow","E09000018","Theft",2019-08-01,473
"9543","Hounslow","E09000018","Vehicle Offences",2019-08-01,325
"9544","Hounslow","E09000018","Violence Against the Person",2019-08-01,568
"9545","Hounslow","E09000018","Arson and Criminal Damage",2019-09-01,150
"9546","Hounslow","E09000018","Burglary",2019-09-01,218
"9547","Hounslow","E09000018","Drug Offences",2019-09-01,154
"9548","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-09-01,42
"9549","Hounslow","E09000018","Possession of Weapons",2019-09-01,16
"9550","Hounslow","E09000018","Public Order Offences",2019-09-01,142
"9551","Hounslow","E09000018","Robbery",2019-09-01,65
"9552","Hounslow","E09000018","Sexual Offences",2019-09-01,43
"9553","Hounslow","E09000018","Theft",2019-09-01,419
"9554","Hounslow","E09000018","Vehicle Offences",2019-09-01,342
"9555","Hounslow","E09000018","Violence Against the Person",2019-09-01,611
"9556","Hounslow","E09000018","Arson and Criminal Damage",2019-10-01,158
"9557","Hounslow","E09000018","Burglary",2019-10-01,210
"9558","Hounslow","E09000018","Drug Offences",2019-10-01,140
"9559","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-10-01,25
"9560","Hounslow","E09000018","Possession of Weapons",2019-10-01,15
"9561","Hounslow","E09000018","Public Order Offences",2019-10-01,146
"9562","Hounslow","E09000018","Robbery",2019-10-01,50
"9563","Hounslow","E09000018","Sexual Offences",2019-10-01,39
"9564","Hounslow","E09000018","Theft",2019-10-01,456
"9565","Hounslow","E09000018","Vehicle Offences",2019-10-01,382
"9566","Hounslow","E09000018","Violence Against the Person",2019-10-01,647
"9567","Hounslow","E09000018","Arson and Criminal Damage",2019-11-01,152
"9568","Hounslow","E09000018","Burglary",2019-11-01,212
"9569","Hounslow","E09000018","Drug Offences",2019-11-01,138
"9570","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-11-01,46
"9571","Hounslow","E09000018","Possession of Weapons",2019-11-01,19
"9572","Hounslow","E09000018","Public Order Offences",2019-11-01,122
"9573","Hounslow","E09000018","Robbery",2019-11-01,54
"9574","Hounslow","E09000018","Sexual Offences",2019-11-01,56
"9575","Hounslow","E09000018","Theft",2019-11-01,444
"9576","Hounslow","E09000018","Vehicle Offences",2019-11-01,325
"9577","Hounslow","E09000018","Violence Against the Person",2019-11-01,699
"9578","Hounslow","E09000018","Arson and Criminal Damage",2019-12-01,174
"9579","Hounslow","E09000018","Burglary",2019-12-01,158
"9580","Hounslow","E09000018","Drug Offences",2019-12-01,96
"9581","Hounslow","E09000018","Miscellaneous Crimes Against Society",2019-12-01,24
"9582","Hounslow","E09000018","Possession of Weapons",2019-12-01,14
"9583","Hounslow","E09000018","Public Order Offences",2019-12-01,127
"9584","Hounslow","E09000018","Robbery",2019-12-01,44
"9585","Hounslow","E09000018","Sexual Offences",2019-12-01,41
"9586","Hounslow","E09000018","Theft",2019-12-01,455
"9587","Hounslow","E09000018","Vehicle Offences",2019-12-01,459
"9588","Hounslow","E09000018","Violence Against the Person",2019-12-01,679
"9589","Islington","E09000019","Burglary",2015-01-01,161
"9590","Islington","E09000019","Criminal Damage",2015-01-01,167
"9591","Islington","E09000019","Drugs",2015-01-01,90
"9592","Islington","E09000019","Fraud or Forgery",2015-01-01,4
"9593","Islington","E09000019","Other Notifiable Offences",2015-01-01,37
"9594","Islington","E09000019","Robbery",2015-01-01,67
"9595","Islington","E09000019","Sexual Offences",2015-01-01,30
"9596","Islington","E09000019","Theft and Handling",2015-01-01,979
"9597","Islington","E09000019","Violence Against The Person",2015-01-01,528
"9598","Islington","E09000019","Burglary",2015-02-01,177
"9599","Islington","E09000019","Criminal Damage",2015-02-01,135
"9600","Islington","E09000019","Drugs",2015-02-01,83
"9601","Islington","E09000019","Fraud or Forgery",2015-02-01,2
"9602","Islington","E09000019","Other Notifiable Offences",2015-02-01,35
"9603","Islington","E09000019","Robbery",2015-02-01,92
"9604","Islington","E09000019","Sexual Offences",2015-02-01,40
"9605","Islington","E09000019","Theft and Handling",2015-02-01,973
"9606","Islington","E09000019","Violence Against The Person",2015-02-01,538
"9607","Islington","E09000019","Burglary",2015-03-01,211
"9608","Islington","E09000019","Criminal Damage",2015-03-01,156
"9609","Islington","E09000019","Drugs",2015-03-01,87
"9610","Islington","E09000019","Fraud or Forgery",2015-03-01,4
"9611","Islington","E09000019","Other Notifiable Offences",2015-03-01,31
"9612","Islington","E09000019","Robbery",2015-03-01,113
"9613","Islington","E09000019","Sexual Offences",2015-03-01,41
"9614","Islington","E09000019","Theft and Handling",2015-03-01,1103
"9615","Islington","E09000019","Violence Against The Person",2015-03-01,585
"9616","Islington","E09000019","Burglary",2015-04-01,164
"9617","Islington","E09000019","Criminal Damage",2015-04-01,165
"9618","Islington","E09000019","Drugs",2015-04-01,117
"9619","Islington","E09000019","Fraud or Forgery",2015-04-01,4
"9620","Islington","E09000019","Other Notifiable Offences",2015-04-01,39
"9621","Islington","E09000019","Robbery",2015-04-01,84
"9622","Islington","E09000019","Sexual Offences",2015-04-01,22
"9623","Islington","E09000019","Theft and Handling",2015-04-01,1196
"9624","Islington","E09000019","Violence Against The Person",2015-04-01,528
"9625","Islington","E09000019","Burglary",2015-05-01,202
"9626","Islington","E09000019","Criminal Damage",2015-05-01,174
"9627","Islington","E09000019","Drugs",2015-05-01,96
"9628","Islington","E09000019","Fraud or Forgery",2015-05-01,1
"9629","Islington","E09000019","Other Notifiable Offences",2015-05-01,40
"9630","Islington","E09000019","Robbery",2015-05-01,103
"9631","Islington","E09000019","Sexual Offences",2015-05-01,40
"9632","Islington","E09000019","Theft and Handling",2015-05-01,1168
"9633","Islington","E09000019","Violence Against The Person",2015-05-01,607
"9634","Islington","E09000019","Burglary",2015-06-01,217
"9635","Islington","E09000019","Criminal Damage",2015-06-01,161
"9636","Islington","E09000019","Drugs",2015-06-01,129
"9637","Islington","E09000019","Fraud or Forgery",2015-06-01,2
"9638","Islington","E09000019","Other Notifiable Offences",2015-06-01,37
"9639","Islington","E09000019","Robbery",2015-06-01,80
"9640","Islington","E09000019","Sexual Offences",2015-06-01,41
"9641","Islington","E09000019","Theft and Handling",2015-06-01,1044
"9642","Islington","E09000019","Violence Against The Person",2015-06-01,651
"9643","Islington","E09000019","Burglary",2015-07-01,205
"9644","Islington","E09000019","Criminal Damage",2015-07-01,178
"9645","Islington","E09000019","Drugs",2015-07-01,169
"9646","Islington","E09000019","Fraud or Forgery",2015-07-01,2
"9647","Islington","E09000019","Other Notifiable Offences",2015-07-01,48
"9648","Islington","E09000019","Robbery",2015-07-01,89
"9649","Islington","E09000019","Sexual Offences",2015-07-01,43
"9650","Islington","E09000019","Theft and Handling",2015-07-01,972
"9651","Islington","E09000019","Violence Against The Person",2015-07-01,635
"9652","Islington","E09000019","Burglary",2015-08-01,203
"9653","Islington","E09000019","Criminal Damage",2015-08-01,160
"9654","Islington","E09000019","Drugs",2015-08-01,137
"9655","Islington","E09000019","Fraud or Forgery",2015-08-01,3
"9656","Islington","E09000019","Other Notifiable Offences",2015-08-01,51
"9657","Islington","E09000019","Robbery",2015-08-01,78
"9658","Islington","E09000019","Sexual Offences",2015-08-01,27
"9659","Islington","E09000019","Theft and Handling",2015-08-01,847
"9660","Islington","E09000019","Violence Against The Person",2015-08-01,663
"9661","Islington","E09000019","Burglary",2015-09-01,182
"9662","Islington","E09000019","Criminal Damage",2015-09-01,157
"9663","Islington","E09000019","Drugs",2015-09-01,131
"9664","Islington","E09000019","Fraud or Forgery",2015-09-01,2
"9665","Islington","E09000019","Other Notifiable Offences",2015-09-01,50
"9666","Islington","E09000019","Robbery",2015-09-01,58
"9667","Islington","E09000019","Sexual Offences",2015-09-01,41
"9668","Islington","E09000019","Theft and Handling",2015-09-01,865
"9669","Islington","E09000019","Violence Against The Person",2015-09-01,643
"9670","Islington","E09000019","Burglary",2015-10-01,192
"9671","Islington","E09000019","Criminal Damage",2015-10-01,176
"9672","Islington","E09000019","Drugs",2015-10-01,117
"9673","Islington","E09000019","Fraud or Forgery",2015-10-01,2
"9674","Islington","E09000019","Other Notifiable Offences",2015-10-01,42
"9675","Islington","E09000019","Robbery",2015-10-01,59
"9676","Islington","E09000019","Sexual Offences",2015-10-01,48
"9677","Islington","E09000019","Theft and Handling",2015-10-01,1054
"9678","Islington","E09000019","Violence Against The Person",2015-10-01,662
"9679","Islington","E09000019","Burglary",2015-11-01,224
"9680","Islington","E09000019","Criminal Damage",2015-11-01,187
"9681","Islington","E09000019","Drugs",2015-11-01,118
"9682","Islington","E09000019","Fraud or Forgery",2015-11-01,9
"9683","Islington","E09000019","Other Notifiable Offences",2015-11-01,34
"9684","Islington","E09000019","Robbery",2015-11-01,65
"9685","Islington","E09000019","Sexual Offences",2015-11-01,43
"9686","Islington","E09000019","Theft and Handling",2015-11-01,963
"9687","Islington","E09000019","Violence Against The Person",2015-11-01,713
"9688","Islington","E09000019","Burglary",2015-12-01,205
"9689","Islington","E09000019","Criminal Damage",2015-12-01,166
"9690","Islington","E09000019","Drugs",2015-12-01,108
"9691","Islington","E09000019","Fraud or Forgery",2015-12-01,2
"9692","Islington","E09000019","Other Notifiable Offences",2015-12-01,37
"9693","Islington","E09000019","Robbery",2015-12-01,87
"9694","Islington","E09000019","Sexual Offences",2015-12-01,32
"9695","Islington","E09000019","Theft and Handling",2015-12-01,1088
"9696","Islington","E09000019","Violence Against The Person",2015-12-01,639
"9697","Islington","E09000019","Burglary",2016-01-01,254
"9698","Islington","E09000019","Criminal Damage",2016-01-01,160
"9699","Islington","E09000019","Drugs",2016-01-01,147
"9700","Islington","E09000019","Fraud or Forgery",2016-01-01,0
"9701","Islington","E09000019","Other Notifiable Offences",2016-01-01,38
"9702","Islington","E09000019","Robbery",2016-01-01,96
"9703","Islington","E09000019","Sexual Offences",2016-01-01,32
"9704","Islington","E09000019","Theft and Handling",2016-01-01,1015
"9705","Islington","E09000019","Violence Against The Person",2016-01-01,626
"9706","Islington","E09000019","Burglary",2016-02-01,181
"9707","Islington","E09000019","Criminal Damage",2016-02-01,138
"9708","Islington","E09000019","Drugs",2016-02-01,187
"9709","Islington","E09000019","Fraud or Forgery",2016-02-01,3
"9710","Islington","E09000019","Other Notifiable Offences",2016-02-01,33
"9711","Islington","E09000019","Robbery",2016-02-01,69
"9712","Islington","E09000019","Sexual Offences",2016-02-01,23
"9713","Islington","E09000019","Theft and Handling",2016-02-01,932
"9714","Islington","E09000019","Violence Against The Person",2016-02-01,618
"9715","Islington","E09000019","Burglary",2016-03-01,179
"9716","Islington","E09000019","Criminal Damage",2016-03-01,176
"9717","Islington","E09000019","Drugs",2016-03-01,132
"9718","Islington","E09000019","Fraud or Forgery",2016-03-01,5
"9719","Islington","E09000019","Other Notifiable Offences",2016-03-01,45
"9720","Islington","E09000019","Robbery",2016-03-01,56
"9721","Islington","E09000019","Sexual Offences",2016-03-01,44
"9722","Islington","E09000019","Theft and Handling",2016-03-01,847
"9723","Islington","E09000019","Violence Against The Person",2016-03-01,653
"9724","Islington","E09000019","Burglary",2016-04-01,183
"9725","Islington","E09000019","Criminal Damage",2016-04-01,155
"9726","Islington","E09000019","Drugs",2016-04-01,207
"9727","Islington","E09000019","Fraud or Forgery",2016-04-01,0
"9728","Islington","E09000019","Other Notifiable Offences",2016-04-01,38
"9729","Islington","E09000019","Robbery",2016-04-01,59
"9730","Islington","E09000019","Sexual Offences",2016-04-01,24
"9731","Islington","E09000019","Theft and Handling",2016-04-01,811
"9732","Islington","E09000019","Violence Against The Person",2016-04-01,665
"9733","Islington","E09000019","Burglary",2016-05-01,132
"9734","Islington","E09000019","Criminal Damage",2016-05-01,197
"9735","Islington","E09000019","Drugs",2016-05-01,158
"9736","Islington","E09000019","Fraud or Forgery",2016-05-01,2
"9737","Islington","E09000019","Other Notifiable Offences",2016-05-01,41
"9738","Islington","E09000019","Robbery",2016-05-01,75
"9739","Islington","E09000019","Sexual Offences",2016-05-01,42
"9740","Islington","E09000019","Theft and Handling",2016-05-01,906
"9741","Islington","E09000019","Violence Against The Person",2016-05-01,658
"9742","Islington","E09000019","Burglary",2016-06-01,140
"9743","Islington","E09000019","Criminal Damage",2016-06-01,139
"9744","Islington","E09000019","Drugs",2016-06-01,111
"9745","Islington","E09000019","Fraud or Forgery",2016-06-01,3
"9746","Islington","E09000019","Other Notifiable Offences",2016-06-01,57
"9747","Islington","E09000019","Robbery",2016-06-01,104
"9748","Islington","E09000019","Sexual Offences",2016-06-01,44
"9749","Islington","E09000019","Theft and Handling",2016-06-01,1182
"9750","Islington","E09000019","Violence Against The Person",2016-06-01,752
"9751","Islington","E09000019","Burglary",2016-07-01,169
"9752","Islington","E09000019","Criminal Damage",2016-07-01,191
"9753","Islington","E09000019","Drugs",2016-07-01,146
"9754","Islington","E09000019","Fraud or Forgery",2016-07-01,2
"9755","Islington","E09000019","Other Notifiable Offences",2016-07-01,51
"9756","Islington","E09000019","Robbery",2016-07-01,92
"9757","Islington","E09000019","Sexual Offences",2016-07-01,52
"9758","Islington","E09000019","Theft and Handling",2016-07-01,1157
"9759","Islington","E09000019","Violence Against The Person",2016-07-01,761
"9760","Islington","E09000019","Burglary",2016-08-01,164
"9761","Islington","E09000019","Criminal Damage",2016-08-01,172
"9762","Islington","E09000019","Drugs",2016-08-01,165
"9763","Islington","E09000019","Fraud or Forgery",2016-08-01,5
"9764","Islington","E09000019","Other Notifiable Offences",2016-08-01,48
"9765","Islington","E09000019","Robbery",2016-08-01,72
"9766","Islington","E09000019","Sexual Offences",2016-08-01,41
"9767","Islington","E09000019","Theft and Handling",2016-08-01,949
"9768","Islington","E09000019","Violence Against The Person",2016-08-01,651
"9769","Islington","E09000019","Burglary",2016-09-01,148
"9770","Islington","E09000019","Criminal Damage",2016-09-01,149
"9771","Islington","E09000019","Drugs",2016-09-01,148
"9772","Islington","E09000019","Fraud or Forgery",2016-09-01,1
"9773","Islington","E09000019","Other Notifiable Offences",2016-09-01,28
"9774","Islington","E09000019","Robbery",2016-09-01,73
"9775","Islington","E09000019","Sexual Offences",2016-09-01,55
"9776","Islington","E09000019","Theft and Handling",2016-09-01,958
"9777","Islington","E09000019","Violence Against The Person",2016-09-01,590
"9778","Islington","E09000019","Burglary",2016-10-01,173
"9779","Islington","E09000019","Criminal Damage",2016-10-01,142
"9780","Islington","E09000019","Drugs",2016-10-01,154
"9781","Islington","E09000019","Fraud or Forgery",2016-10-01,4
"9782","Islington","E09000019","Other Notifiable Offences",2016-10-01,48
"9783","Islington","E09000019","Robbery",2016-10-01,72
"9784","Islington","E09000019","Sexual Offences",2016-10-01,45
"9785","Islington","E09000019","Theft and Handling",2016-10-01,1032
"9786","Islington","E09000019","Violence Against The Person",2016-10-01,650
"9787","Islington","E09000019","Burglary",2016-11-01,152
"9788","Islington","E09000019","Criminal Damage",2016-11-01,159
"9789","Islington","E09000019","Drugs",2016-11-01,112
"9790","Islington","E09000019","Fraud or Forgery",2016-11-01,3
"9791","Islington","E09000019","Other Notifiable Offences",2016-11-01,38
"9792","Islington","E09000019","Robbery",2016-11-01,87
"9793","Islington","E09000019","Sexual Offences",2016-11-01,44
"9794","Islington","E09000019","Theft and Handling",2016-11-01,1103
"9795","Islington","E09000019","Violence Against The Person",2016-11-01,583
"9796","Islington","E09000019","Burglary",2016-12-01,175
"9797","Islington","E09000019","Criminal Damage",2016-12-01,124
"9798","Islington","E09000019","Drugs",2016-12-01,106
"9799","Islington","E09000019","Fraud or Forgery",2016-12-01,4
"9800","Islington","E09000019","Other Notifiable Offences",2016-12-01,43
"9801","Islington","E09000019","Robbery",2016-12-01,83
"9802","Islington","E09000019","Sexual Offences",2016-12-01,32
"9803","Islington","E09000019","Theft and Handling",2016-12-01,1167
"9804","Islington","E09000019","Violence Against The Person",2016-12-01,624
"9805","Islington","E09000019","Burglary",2017-01-01,197
"9806","Islington","E09000019","Criminal Damage",2017-01-01,142
"9807","Islington","E09000019","Drugs",2017-01-01,101
"9808","Islington","E09000019","Fraud or Forgery",2017-01-01,4
"9809","Islington","E09000019","Other Notifiable Offences",2017-01-01,48
"9810","Islington","E09000019","Robbery",2017-01-01,78
"9811","Islington","E09000019","Sexual Offences",2017-01-01,42
"9812","Islington","E09000019","Theft and Handling",2017-01-01,1107
"9813","Islington","E09000019","Violence Against The Person",2017-01-01,589
"9814","Islington","E09000019","Burglary",2017-02-01,173
"9815","Islington","E09000019","Criminal Damage",2017-02-01,133
"9816","Islington","E09000019","Drugs",2017-02-01,93
"9817","Islington","E09000019","Fraud or Forgery",2017-02-01,3
"9818","Islington","E09000019","Other Notifiable Offences",2017-02-01,43
"9819","Islington","E09000019","Robbery",2017-02-01,96
"9820","Islington","E09000019","Sexual Offences",2017-02-01,35
"9821","Islington","E09000019","Theft and Handling",2017-02-01,1133
"9822","Islington","E09000019","Violence Against The Person",2017-02-01,543
"9823","Islington","E09000019","Burglary",2017-03-01,217
"9824","Islington","E09000019","Criminal Damage",2017-03-01,176
"9825","Islington","E09000019","Drugs",2017-03-01,152
"9826","Islington","E09000019","Fraud or Forgery",2017-03-01,2
"9827","Islington","E09000019","Other Notifiable Offences",2017-03-01,50
"9828","Islington","E09000019","Robbery",2017-03-01,127
"9829","Islington","E09000019","Sexual Offences",2017-03-01,46
"9830","Islington","E09000019","Theft and Handling",2017-03-01,1429
"9831","Islington","E09000019","Violence Against The Person",2017-03-01,680
"9832","Islington","E09000019","Burglary",2017-04-01,225
"9833","Islington","E09000019","Criminal Damage",2017-04-01,128
"9834","Islington","E09000019","Drugs",2017-04-01,98
"9835","Islington","E09000019","Fraud or Forgery",2017-04-01,3
"9836","Islington","E09000019","Other Notifiable Offences",2017-04-01,38
"9837","Islington","E09000019","Robbery",2017-04-01,91
"9838","Islington","E09000019","Sexual Offences",2017-04-01,50
"9839","Islington","E09000019","Theft and Handling",2017-04-01,1148
"9840","Islington","E09000019","Violence Against The Person",2017-04-01,600
"9841","Islington","E09000019","Burglary",2017-05-01,208
"9842","Islington","E09000019","Criminal Damage",2017-05-01,157
"9843","Islington","E09000019","Drugs",2017-05-01,133
"9844","Islington","E09000019","Fraud or Forgery",2017-05-01,2
"9845","Islington","E09000019","Other Notifiable Offences",2017-05-01,35
"9846","Islington","E09000019","Robbery",2017-05-01,143
"9847","Islington","E09000019","Sexual Offences",2017-05-01,53
"9848","Islington","E09000019","Theft and Handling",2017-05-01,1437
"9849","Islington","E09000019","Violence Against The Person",2017-05-01,706
"9850","Islington","E09000019","Burglary",2017-06-01,245
"9851","Islington","E09000019","Criminal Damage",2017-06-01,181
"9852","Islington","E09000019","Drugs",2017-06-01,121
"9853","Islington","E09000019","Fraud or Forgery",2017-06-01,1
"9854","Islington","E09000019","Other Notifiable Offences",2017-06-01,42
"9855","Islington","E09000019","Robbery",2017-06-01,161
"9856","Islington","E09000019","Sexual Offences",2017-06-01,50
"9857","Islington","E09000019","Theft and Handling",2017-06-01,1502
"9858","Islington","E09000019","Violence Against The Person",2017-06-01,733
"9859","Islington","E09000019","Burglary",2017-07-01,285
"9860","Islington","E09000019","Criminal Damage",2017-07-01,156
"9861","Islington","E09000019","Drugs",2017-07-01,133
"9862","Islington","E09000019","Fraud or Forgery",2017-07-01,9
"9863","Islington","E09000019","Other Notifiable Offences",2017-07-01,42
"9864","Islington","E09000019","Robbery",2017-07-01,172
"9865","Islington","E09000019","Sexual Offences",2017-07-01,48
"9866","Islington","E09000019","Theft and Handling",2017-07-01,1435
"9867","Islington","E09000019","Violence Against The Person",2017-07-01,756
"9868","Islington","E09000019","Burglary",2017-08-01,258
"9869","Islington","E09000019","Criminal Damage",2017-08-01,155
"9870","Islington","E09000019","Drugs",2017-08-01,95
"9871","Islington","E09000019","Fraud or Forgery",2017-08-01,3
"9872","Islington","E09000019","Other Notifiable Offences",2017-08-01,39
"9873","Islington","E09000019","Robbery",2017-08-01,199
"9874","Islington","E09000019","Sexual Offences",2017-08-01,64
"9875","Islington","E09000019","Theft and Handling",2017-08-01,1396
"9876","Islington","E09000019","Violence Against The Person",2017-08-01,617
"9877","Islington","E09000019","Burglary",2017-09-01,231
"9878","Islington","E09000019","Criminal Damage",2017-09-01,175
"9879","Islington","E09000019","Drugs",2017-09-01,103
"9880","Islington","E09000019","Fraud or Forgery",2017-09-01,1
"9881","Islington","E09000019","Other Notifiable Offences",2017-09-01,38
"9882","Islington","E09000019","Robbery",2017-09-01,195
"9883","Islington","E09000019","Sexual Offences",2017-09-01,69
"9884","Islington","E09000019","Theft and Handling",2017-09-01,1177
"9885","Islington","E09000019","Violence Against The Person",2017-09-01,631
"9886","Islington","E09000019","Burglary",2017-10-01,236
"9887","Islington","E09000019","Criminal Damage",2017-10-01,125
"9888","Islington","E09000019","Drugs",2017-10-01,151
"9889","Islington","E09000019","Fraud or Forgery",2017-10-01,6
"9890","Islington","E09000019","Other Notifiable Offences",2017-10-01,34
"9891","Islington","E09000019","Robbery",2017-10-01,214
"9892","Islington","E09000019","Sexual Offences",2017-10-01,55
"9893","Islington","E09000019","Theft and Handling",2017-10-01,1218
"9894","Islington","E09000019","Violence Against The Person",2017-10-01,739
"9895","Islington","E09000019","Burglary",2017-11-01,248
"9896","Islington","E09000019","Criminal Damage",2017-11-01,139
"9897","Islington","E09000019","Drugs",2017-11-01,126
"9898","Islington","E09000019","Fraud or Forgery",2017-11-01,4
"9899","Islington","E09000019","Other Notifiable Offences",2017-11-01,40
"9900","Islington","E09000019","Robbery",2017-11-01,159
"9901","Islington","E09000019","Sexual Offences",2017-11-01,52
"9902","Islington","E09000019","Theft and Handling",2017-11-01,1142
"9903","Islington","E09000019","Violence Against The Person",2017-11-01,656
"9904","Islington","E09000019","Burglary",2017-12-01,227
"9905","Islington","E09000019","Criminal Damage",2017-12-01,146
"9906","Islington","E09000019","Drugs",2017-12-01,107
"9907","Islington","E09000019","Fraud or Forgery",2017-12-01,9
"9908","Islington","E09000019","Other Notifiable Offences",2017-12-01,32
"9909","Islington","E09000019","Robbery",2017-12-01,157
"9910","Islington","E09000019","Sexual Offences",2017-12-01,53
"9911","Islington","E09000019","Theft and Handling",2017-12-01,1113
"9912","Islington","E09000019","Violence Against The Person",2017-12-01,602
"9913","Islington","E09000019","Burglary",2018-01-01,289
"9914","Islington","E09000019","Criminal Damage",2018-01-01,122
"9915","Islington","E09000019","Drugs",2018-01-01,110
"9916","Islington","E09000019","Fraud or Forgery",2018-01-01,4
"9917","Islington","E09000019","Other Notifiable Offences",2018-01-01,41
"9918","Islington","E09000019","Robbery",2018-01-01,180
"9919","Islington","E09000019","Sexual Offences",2018-01-01,47
"9920","Islington","E09000019","Theft and Handling",2018-01-01,1122
"9921","Islington","E09000019","Violence Against The Person",2018-01-01,630
"9922","Islington","E09000019","Burglary",2018-02-01,220
"9923","Islington","E09000019","Criminal Damage",2018-02-01,126
"9924","Islington","E09000019","Drugs",2018-02-01,104
"9925","Islington","E09000019","Fraud or Forgery",2018-02-01,5
"9926","Islington","E09000019","Other Notifiable Offences",2018-02-01,25
"9927","Islington","E09000019","Robbery",2018-02-01,119
"9928","Islington","E09000019","Sexual Offences",2018-02-01,36
"9929","Islington","E09000019","Theft and Handling",2018-02-01,816
"9930","Islington","E09000019","Violence Against The Person",2018-02-01,549
"9931","Islington","E09000019","Burglary",2018-03-01,187
"9932","Islington","E09000019","Criminal Damage",2018-03-01,122
"9933","Islington","E09000019","Drugs",2018-03-01,83
"9934","Islington","E09000019","Fraud or Forgery",2018-03-01,4
"9935","Islington","E09000019","Other Notifiable Offences",2018-03-01,40
"9936","Islington","E09000019","Robbery",2018-03-01,126
"9937","Islington","E09000019","Sexual Offences",2018-03-01,45
"9938","Islington","E09000019","Theft and Handling",2018-03-01,866
"9939","Islington","E09000019","Violence Against The Person",2018-03-01,616
"9940","Islington","E09000019","Burglary",2018-04-01,264
"9941","Islington","E09000019","Criminal Damage",2018-04-01,131
"9942","Islington","E09000019","Drugs",2018-04-01,111
"9943","Islington","E09000019","Fraud or Forgery",2018-04-01,5
"9944","Islington","E09000019","Other Notifiable Offences",2018-04-01,41
"9945","Islington","E09000019","Robbery",2018-04-01,130
"9946","Islington","E09000019","Sexual Offences",2018-04-01,44
"9947","Islington","E09000019","Theft and Handling",2018-04-01,925
"9948","Islington","E09000019","Violence Against The Person",2018-04-01,674
"9949","Islington","E09000019","Burglary",2018-05-01,225
"9950","Islington","E09000019","Criminal Damage",2018-05-01,150
"9951","Islington","E09000019","Drugs",2018-05-01,116
"9952","Islington","E09000019","Fraud or Forgery",2018-05-01,7
"9953","Islington","E09000019","Other Notifiable Offences",2018-05-01,33
"9954","Islington","E09000019","Robbery",2018-05-01,106
"9955","Islington","E09000019","Sexual Offences",2018-05-01,41
"9956","Islington","E09000019","Theft and Handling",2018-05-01,961
"9957","Islington","E09000019","Violence Against The Person",2018-05-01,697
"9958","Islington","E09000019","Burglary",2018-06-01,286
"9959","Islington","E09000019","Criminal Damage",2018-06-01,147
"9960","Islington","E09000019","Drugs",2018-06-01,103
"9961","Islington","E09000019","Fraud or Forgery",2018-06-01,3
"9962","Islington","E09000019","Other Notifiable Offences",2018-06-01,38
"9963","Islington","E09000019","Robbery",2018-06-01,141
"9964","Islington","E09000019","Sexual Offences",2018-06-01,43
"9965","Islington","E09000019","Theft and Handling",2018-06-01,975
"9966","Islington","E09000019","Violence Against The Person",2018-06-01,753
"9967","Islington","E09000019","Burglary",2018-07-01,298
"9968","Islington","E09000019","Criminal Damage",2018-07-01,129
"9969","Islington","E09000019","Drugs",2018-07-01,95
"9970","Islington","E09000019","Fraud or Forgery",2018-07-01,4
"9971","Islington","E09000019","Other Notifiable Offences",2018-07-01,48
"9972","Islington","E09000019","Robbery",2018-07-01,134
"9973","Islington","E09000019","Sexual Offences",2018-07-01,45
"9974","Islington","E09000019","Theft and Handling",2018-07-01,1092
"9975","Islington","E09000019","Violence Against The Person",2018-07-01,807
"9976","Islington","E09000019","Burglary",2018-08-01,266
"9977","Islington","E09000019","Criminal Damage",2018-08-01,136
"9978","Islington","E09000019","Drugs",2018-08-01,92
"9979","Islington","E09000019","Fraud or Forgery",2018-08-01,3
"9980","Islington","E09000019","Other Notifiable Offences",2018-08-01,41
"9981","Islington","E09000019","Robbery",2018-08-01,99
